cntry_name,continent,tiff_file,mask_file
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580472019266LGN00_6_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580472019266LGN00_6_8_mask.tiff
Nigeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81880572019364LGN00_17_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81880572019364LGN00_17_22_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640412019244LGN00_9_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640412019244LGN00_9_22_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81560152019204LGN00_4_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81560152019204LGN00_4_13_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80240392019255LGN00_15_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80240392019255LGN00_15_13_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80310382019336LGN00_6_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80310382019336LGN00_6_6_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600442019232LGN00_23_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600442019232LGN00_23_3_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81200332019336LGN00_2_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81200332019336LGN00_2_12_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81720252019188LGN00_6_14_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81720252019188LGN00_6_14_mask.tiff
Australia - East Timor,Oceania,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81090672019243LGN00_28_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81090672019243LGN00_28_17_mask.tiff
United Kingdom,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82010212019263LGN00_7_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82010212019263LGN00_7_12_mask.tiff
Angola,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81830662019345LGN00_0_5_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81830662019345LGN00_0_5_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81880412019236LGN00_25_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81880412019236LGN00_25_12_mask.tiff
Sudan,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81750522019337LGN00_14_2_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81750522019337LGN00_14_2_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81690232019023LGN00_27_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81690232019023LGN00_27_18_mask.tiff
Vietnam,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81240532019060LGN00_23_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81240532019060LGN00_23_20_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81450332019351LGN01_3_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81450332019351LGN01_3_20_mask.tiff
Argentina,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82310862019025LGN00_25_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82310862019025LGN00_25_16_mask.tiff
Turkmenistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580342019266LGN00_21_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580342019266LGN00_21_22_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81570152019227LGN00_11_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81570152019227LGN00_11_11_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81930392019015LGN00_5_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81930392019015LGN00_5_15_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81690242019199LGN00_7_29_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81690242019199LGN00_7_29_mask.tiff
Curacao,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80060512019225LGN00_27_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80060512019225LGN00_27_22_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81410182019003LGN00_4_14_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81410182019003LGN00_4_14_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600182019200LGN00_6_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600182019200LGN00_6_26_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81920382019264LGN00_9_5_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81920382019264LGN00_9_5_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660102019066LGN00_23_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660102019066LGN00_23_8_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81820412019338LGN00_7_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81820412019338LGN00_7_19_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650382019251LGN00_15_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650382019251LGN00_15_12_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81680242019080LGN00_14_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81680242019080LGN00_14_6_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81210322019023LGN00_19_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81210322019023LGN00_19_26_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81820402019210LGN00_11_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81820402019210LGN00_11_3_mask.tiff
Australia,Oceania,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81110702019257LGN00_7_28_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81110702019257LGN00_7_28_mask.tiff
Syria,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81720362019220LGN00_7_29_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81720362019220LGN00_7_29_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650402019011LGN00_27_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650402019011LGN00_27_16_mask.tiff
Mexico,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80230472019248LGN00_25_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80230472019248LGN00_25_20_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81910402019081LGN00_21_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81910402019081LGN00_21_23_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660382019242LGN00_19_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660382019242LGN00_19_26_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660372019242LGN00_25_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660372019242LGN00_25_3_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80310382019192LGN00_17_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80310382019192LGN00_17_9_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640422019244LGN00_5_24_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640422019244LGN00_5_24_mask.tiff
Mexico,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80230472019344LGN00_29_21_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80230472019344LGN00_29_21_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81910382019273LGN00_25_1_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81910382019273LGN00_25_1_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81450322019271LGN00_10_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81450322019271LGN00_10_17_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81550162019197LGN00_25_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81550162019197LGN00_25_11_mask.tiff
Denmark,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82000212019256LGN01_18_21_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82000212019256LGN01_18_21_mask.tiff
United Arab Emirates,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610432019063LGN00_14_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610432019063LGN00_14_20_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81930382019239LGN00_15_4_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81930382019239LGN00_15_4_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81700362019062LGN00_11_27_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81700362019062LGN00_11_27_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81840382019336LGN00_27_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81840382019336LGN00_27_16_mask.tiff
Qatar,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620422019342LGN00_23_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620422019342LGN00_23_18_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80340272019261LGN00_4_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80340272019261LGN00_4_8_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610172019207LGN00_16_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610172019207LGN00_16_12_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81920402019232LGN00_17_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81920402019232LGN00_17_23_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640422019004LGN00_21_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640422019004LGN00_21_12_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80720112019063LGN00_5_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80720112019063LGN00_5_10_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81680192019064LGN00_28_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81680192019064LGN00_28_23_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81700132019062LGN00_24_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81700132019062LGN00_24_8_mask.tiff
Pakistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81510422019089LGN00_23_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81510422019089LGN00_23_3_mask.tiff
Yemen,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640492019084LGN00_22_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640492019084LGN00_22_11_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80310382019192LGN00_23_24_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80310382019192LGN00_23_24_mask.tiff
Yemen,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81630492019365LGN00_15_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81630492019365LGN00_15_20_mask.tiff
Kuwait,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650402019219LGN00_12_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650402019219LGN00_12_8_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81210342019071LGN00_10_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81210342019071LGN00_10_22_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81680382019208LGN00_22_21_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81680382019208LGN00_22_21_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81710432019069LGN00_23_14_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81710432019069LGN00_23_14_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81920402019248LGN00_19_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81920402019248LGN00_19_22_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81630412019189LGN00_9_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81630412019189LGN00_9_22_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580442019346LGN00_25_1_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580442019346LGN00_25_1_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81450322019351LGN01_24_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81450322019351LGN01_24_15_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80200402019211LGN00_20_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80200402019211LGN00_20_3_mask.tiff
Qatar,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620422019342LGN00_7_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620422019342LGN00_7_7_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81900402019074LGN00_14_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81900402019074LGN00_14_12_mask.tiff
Nigeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81880562019364LGN00_23_0_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81880562019364LGN00_23_0_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81750402019257LGN00_27_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81750402019257LGN00_27_23_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80300382019025LGN00_11_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80300382019025LGN00_11_19_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81690372019231LGN00_9_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81690372019231LGN00_9_25_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81700352019190LGN00_14_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81700352019190LGN00_14_26_mask.tiff
United Arab Emirates,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610422019271LGN00_24_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610422019271LGN00_24_20_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640412019196LGN00_26_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640412019196LGN00_26_19_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81930382019223LGN00_16_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81930382019223LGN00_16_12_mask.tiff
Qatar,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620422019006LGN00_5_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620422019006LGN00_5_8_mask.tiff
Brazil,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82180762019350LGN01_16_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82180762019350LGN01_16_3_mask.tiff
Sudan,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81750522019337LGN00_18_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81750522019337LGN00_18_6_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80340272019261LGN00_4_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80340272019261LGN00_4_19_mask.tiff
Yemen,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81630492019077LGN00_16_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81630492019077LGN00_16_20_mask.tiff
France,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82020272019190LGN00_17_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82020272019190LGN00_17_23_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80022342019197LGN00_11_14_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80022342019197LGN00_11_14_mask.tiff
Canada,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80330262019206LGN00_11_4_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80330262019206LGN00_11_4_mask.tiff
Argentina,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82310872019217LGN00_7_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82310872019217LGN00_7_18_mask.tiff
Qatar,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620422019230LGN00_6_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620422019230LGN00_6_7_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610442019031LGN00_21_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610442019031LGN00_21_25_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81690352019247LGN00_18_2_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81690352019247LGN00_18_2_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81670382019217LGN00_14_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81670382019217LGN00_14_12_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81330192019363LGN00_20_4_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81330192019363LGN00_20_4_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80300372019249LGN00_26_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80300372019249LGN00_26_9_mask.tiff
Indonesia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81220642019190LGN00_15_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81220642019190LGN00_15_12_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610172019015LGN00_12_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610172019015LGN00_12_6_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81790392019205LGN00_7_4_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81790392019205LGN00_7_4_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80330272019062LGN00_10_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80330272019062LGN00_10_6_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81910402019257LGN00_25_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81910402019257LGN00_25_22_mask.tiff
Mexico,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80260442019029LGN00_27_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80260442019029LGN00_27_18_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80300382019217LGN00_20_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80300382019217LGN00_20_20_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81840412019336LGN00_6_28_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81840412019336LGN00_6_28_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80300382019025LGN00_4_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80300382019025LGN00_4_19_mask.tiff
India,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81480472019004LGN00_14_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81480472019004LGN00_14_22_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81750402019353LGN01_19_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81750402019353LGN01_19_12_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81900402019026LGN00_20_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81900402019026LGN00_20_3_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620412019262LGN00_23_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620412019262LGN00_23_7_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620422019342LGN00_4_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620422019342LGN00_4_9_mask.tiff
